Loc,Item,Plant Name,CAT,,,,,,,,,UPC#,,,,,,,,,,,,,
160000,071975PT,SYRINGA PATULA,DCS,,,,,,,,,,,,,,,,,,,,,,
160000,072021,SYRINGA PATULA MISS KIM,DCS,,,,,,,,,014949720219,,,,,,,,,,,,,
160000,072022,SYRINGA PATULA MISS KIM,DCS,,,,,,,,,014949720226,,,,,,,,,,,,,
160000,072025PT,SYRINGA PATULA MISS KIM,DCS,,,,,,,,,014949720455,,,,,,,,,,,,,
160000,071801,SYRINGA V ANGEL WHITE,DCS,,,,,,,,,014949718018,,,,,,,,,,,,,
160000,071801S,SYRINGA V ANGEL WHITE,DCS,,,,,,,,,014949059814,,,,,,,,,,,,,
160000,071802,SYRINGA V ANGEL WHITE,DCS,,,,,,,,,014949422526,,,,,,,,,,,,,
160000,071805,SYRINGA V ANGEL WHITE,DCS,,,,,,,,,014949718056,,,,,,,,,,,,,
160000,071791,SYRINGA V BLUE SKIES R,DCS,,,,,,,,,014949717912,,,,,,,,,,,,,
160000,071792,SYRINGA V BLUE SKIES R,DCS,,,,,,,,,014949047088,,,,,,,,,,,,,
160000,071795,SYRINGA V BLUE SKIES R,DCS,,,,,,,,,014949717950,,,,,,,,,,,,,
160000,072101S,SYRINGA V CHARLES JOLY,DCS,,,,,,,,,014949059845,,,,,,,,,,,,,
160000,072102,SYRINGA V CHARLES JOLY,DCS,,,,,,,,,014949721025,,,,,,,,,,,,,
160000,072105,SYRINGA V CHARLES JOLY,DCS,,,,,,,,,014949721056,,,,,,,,,,,,,
160000,072151S,SYRINGA V LAVENDER LADY,DCS,,,,,,,,,014949059852,,,,,,,,,,,,,
160000,072152,SYRINGA V LAVENDER LADY,DCS,,,,,,,,,014949721520,,,,,,,,,,,,,
160000,072155,SYRINGA V LAVENDER LADY,DCS,,,,,,,,,014949721551,,,,,,,,,,,,,
160000,071901,SYRINGA V LUDWIG SPAETH,DCS,,,,,,,,,014949719015,,,,,,,,,,,,,
160000,071901S,SYRINGA V LUDWIG SPAETH,DCS,,,,,,,,,014949059869,,,,,,,,,,,,,
160000,071902,SYRINGA V LUDWIG SPAETH,DCS,,,,,,,,,014949719022,,,,,,,,,,,,,
160000,071905,SYRINGA V LUDWIG SPAETH,DCS,,,,,,,,,014949719053,,,,,,,,,,,,,
160000,072141S,SYRINGA V PRESIDENT LINCOLN,DCS,,,,,,,,,014949059876,,,,,,,,,,,,,
160000,072145,SYRINGA V PRESIDENT LINCOLN,DCS,,,,,,,,,014949721452,,,,,,,,,,,,,
160000,072161,SYRINGA V SENSATION,DCS,,,,,,,,,014949721612,,,,,,,,,,,,,
160000,072161S,SYRINGA V SENSATION,DCS,,,,,,,,,014949059883,,,,,,,,,,,,,
160000,072162,SYRINGA V SENSATION,DCS,,,,,,,,,014949721629,,,,,,,,,,,,,
160000,072165,SYRINGA V SENSATION,DCS,,,,,,,,,014949721650,,,,,,,,,,,,,
170000,072001,SYRINGA X CHINENSIS,DCS,,,,,,,,,014949720011,,,,,,,,,,,,,
170000,072005,SYRINGA X CHINENSIS,DCS,,,,,,,,,014949720059,,,,,,,,,,,,,
160000,072191,SYRINGA X HYA POCAHONTAS,DCS,,,,,,,,,014949721919,,,,,,,,,,,,,
160000,072191S,SYRINGA X HYA POCAHONTAS,DCS,,,,,,,,,014949059906,,,,,,,,,,,,,
160000,072192,SYRINGA X HYA POCAHONTAS,DCS,,,,,,,,,014949422533,,,,,,,,,,,,,
160000,072195,SYRINGA X HYA POCAHONTAS,DCS,,,,,,,,,014949721957,,,,,,,,,,,,,
160000,071895,SYRINGA X PRE MISS CANADA,DCS,,,,,,,,,,,,,,,,,,,,,,
160000,028955,SYRINGA X PRE REDWINE,DCS,,,,,,,,,014949279571,,,,,,,,,,,,,
160000,072341,TAXUS EMERALD SPREADR R P10335,CON,,,,,,,,,014949723418,,,,,,,,,,,,,
160000,072342,TAXUS EMERALD SPREADR R P10335,CON,,,,,,,,,014949723425,,,,,,,,,,,,,
160000,012402,TAXUS X BERRYHILLI,CON,,,,,,,,,,,,,,,,,,,,,,
160000,012405,TAXUS X BERRYHILLI,CON,,,,,,,,,,,,,,,,,,,,,,
160000,028851,TAXUS X MED HUBERS TAWNY GOLD,CON,,,,,,,,,014949065112,,,,,,,,,,,,,
160000,028852,TAXUS X MED HUBERS TAWNY GOLD,CON,,,,,,,,,014949065136,,,,,,,,,,,,,
160000,072302,TAXUS X MEDIA BROWNII,CON,,,,,,,,,,,,,,,,,,,,,,
160000,072321,TAXUS X MEDIA DENSIFORMIS,CON,,,,,,,,,014949723210,,,,,,,,,,,,,
160000,072322,TAXUS X MEDIA DENSIFORMIS,CON,,,,,,,,,,,,,,,,,,,,,,
160000,072325,TAXUS X MEDIA DENSIFORMIS,CON,,,,,,,,,,,,,,,,,,,,,,
160000,072331,TAXUS X MEDIA HICKSII,CON,,,,,,,,,014949723319,,,,,,,,,,,,,
160000,072332,TAXUS X MEDIA HICKSII,CON,,,,,,,,,014949723326,,,,,,,,,,,,,
160000,07233M,TAXUS X MEDIA HICKSII,CON,,,,,,,,,,,,,,,,,,,,,,
160000,012595,THUJA GREEN GIANT,CON,,,,,,,,,,,,,,,,,,,,,,
160000,012599,THUJA GREEN GIANT,CON,,,,,,,,,,,,,,,,,,,,,,
160000,073065,THUJA OC BRANDON,CON,,,,,,,,,014949730652,,,,,,,,,,,,,
160000,072941,THUJA OC DANICA,CON,,,,,,,,,,,,,,,,,,,,,,
160000,072942,THUJA OC DANICA,CON,,,,,,,,,014949729427,,,,,,,,,,,,,
160000,072945,THUJA OC DANICA,CON,,,,,,,,,,,,,,,,,,,,,,
160000,072812,THUJA OC DEGROOT'S SPIRE,CON,,,,,,,,,014949728123,,,,,,,,,,,,,
160000,072815,THUJA OC DEGROOT'S SPIRE,CON,,,,,,,,,014949728154,,,,,,,,,,,,,
160000,07281M,THUJA OC DEGROOT'S SPIRE,CON,,,,,,,,,,,,,,,,,,,,,,
160000,073011,THUJA OC EMERALD,CON,,,,,,,,,014949730119,,,,,,,,,,,,,
160000,073012,THUJA OC EMERALD,CON,,,,,,,,,014949730126,,,,,,,,,,,,,
160000,073015,THUJA OC EMERALD,CON,,,,,,,,,014949730157,,,,,,,,,,,,,
160000,073015SP,THUJA OC EMERALD,CON,,,,,,,,,,,,,,,,,,,,,,
160000,07301M,THUJA OC EMERALD,CON,,,,,,,,,014949730188,,,,,,,,,,,,,
170000,072835PT,THUJA OC FILIFORMIS,CON,,,,,,,,,,,,,,,,,,,,,,
160000,072865,THUJA OC GOLDEN GLOBE,CON,,,,,,,,,,,,,,,,,,,,,,
160000,055975PT,THUJA OC GOLDEN TUFFET,CON,,,,,,,,,014949375686,,,,,,,,,,,,,
160000,072921,THUJA OC HETZ MIDGET,CON,,,,,,,,,014949729212,,,,,,,,,,,,,
160000,072922,THUJA OC HETZ MIDGET,CON,,,,,,,,,,,,,,,,,,,,,,
160000,072932,THUJA OC HOLMSTRUP,CON,,,,,,,,,014949729328,,,,,,,,,,,,,
160000,072935,THUJA OC HOLMSTRUP,CON,,,,,,,,,014949729359,,,,,,,,,,,,,
160000,07293M,THUJA OC HOLMSTRUP,CON,,,,,,,,,,,,,,,,,,,,,,
160000,072871,THUJA OC LITTLE GIANT,CON,,,,,,,,,014949728710,,,,,,,,,,,,,
160000,072875,THUJA OC LITTLE GIANT,CON,,,,,,,,,014949728758,,,,,,,,,,,,,
160000,031185,THUJA OC MALONYANA,CON,,,,,,,,,014949072899,,,,,,,,,,,,,
160000,03118M,THUJA OC MALONYANA,CON,,,,,,,,,014949218785,,,,,,,,,,,,,
160000,075052S,THUJA OC NORTH POLE R PPAF,CON,,,,,,,,,,,,,,,,,,,,,,
160000,075055,THUJA OC NORTH POLE R PPAF,CON,,,,,,,,,,,,,,,,,,,,,,
160000,072891,THUJA OC RHEINGOLD,CON,,,,,,,,,014949728918,,,,,,,,,,,,,
160000,073055,THUJA OC RUSHMORE,CON,,,,,,,,,014949730850,,,,,,,,,,,,,
160000,072912,THUJA OC YELLOW RIBBON,CON,,,,,,,,,014949729120,,,,,,,,,,,,,
160000,072915,THUJA OC YELLOW RIBBON,CON,,,,,,,,,,,,,,,,,,,,,,
160000,05124UT,THYMUS PRA PINK CHINTZ,PRN,,,,,,,,,,,,,,,,,,,,,,
160000,412851,TIARELLA JEEPERS CRPRS PP13437,PRN,,,,,,,,,014949425220,,,,,,,,,,,,,
160000,047561,TIARELLA X SUGAR&SPICE PP16738,PRN,,,,,,,,,014949256039,,,,,,,,,,,,,
160000,029675,TILIA TOMENTOSA SATIN SHADOW R,TRE,,,,,,,,,014949066546,,,,,,,,,,,,,
160000,072611,TRADESCANTIA BLU&GLD(SWT KATE),PRN,,,,,,,,,014949726112,,,,,,,,,,,,,
160000,077141,TROLLIUS CULT NEW MOON,PRN,,,,,,,,,014949368060,,,,,,,,,,,,,
160000,012655,TSUGA CAN GOLDEN DUKE TM PPAF,CON,,,,,,,,,014949426975,,,,,,,,,,,,,
160000,034095,TSUGA CAN GRACILLIS,CON,,,,,,,,,014949342534,,,,,,,,,,,,,
160000,038191,TSUGA CAN JEDDELOH,CON,,,,,,,,,014949431733,,,,,,,,,,,,,
160000,038192,TSUGA CAN JEDDELOH,CON,,,,,,,,,014949359976,,,,,,,,,,,,,
160000,073285,TSUGA CAN PENDULA,CON,,,,,,,,,014949732854,,,,,,,,,,,,,
160000,073265,TSUGA CANADENSIS,CON,,,,,,,,,,,,,,,,,,,,,,
160000,073325,ULMUS GLABRA CAMPERDOWNII,TRE,,,,,,,,,014949733257,,,,,,,,,,,,,
160000,056525,ULMUS X FRONTIER,TRE,,,,,,,,,,,,,,,,,,,,,,
160000,037951,VACCINIUM ANG BURGUNDY,DCS,,,,,,,,,014949219379,,,,,,,,,,,,,
160000,080362,VACCINIUM CORYMBOSUM CHANDLER,DCS,,,,,,,,,014949208007,,,,,,,,,,,,,
160000,073401,VACCINIUM CORYMBOSUM NORTHLAND,DCS,,,,,,,,,014949734018,,,,,,,,,,,,,
160000,073402,VACCINIUM CORYMBOSUM NORTHLAND,DCS,,,,,,,,,014949734025,,,,,,,,,,,,,
160000,073741,VACCINIUM CORYMBOSUM PATRIOT,DCS,,,,,,,,,014949737415,,,,,,,,,,,,,
170000,073742,VACCINIUM CORYMBOSUM PATRIOT,DCS,,,,,,,,,014949004067,,,,,,,,,,,,,
160000,073742,VACCINIUM CORYMBOSUM PATRIOT,DCS,,,,,,,,,014949004067,,,,,,,,,,,,,
160000,073745,VACCINIUM CORYMBOSUM PATRIOT,DCS,,,,,,,,,,,,,,,,,,,,,,
160000,407072,VACCINIUM X BLUE CROP,DCS,,,,,,,,,014949422618,,,,,,,,,,,,,
160000,407082,VACCINIUM X CHIPPEWA,DCS,,,,,,,,,014949422625,,,,,,,,,,,,,
160000,081702,VACCINIUM X JELLY BEAN TM PPAF,DCS,,,,,,,,,014949361306,,,,,,,,,,,,,
160000,073711,VERONICA CRATER LAKE BLUE,PRN,,,,,,,,,014949737118,,,,,,,,,,,,,
160000,079551,VERONICA HYB TIDAL POOL PPAF,PRN,,,,,,,,,014949373408,,,,,,,,,,,,,
160000,079481,VERONICA HYB WHITE WATER PPAF,PRN,,,,,,,,,014949373422,,,,,,,,,,,,,
160000,409261,VERONICA MDY BLUES LT BLU PPAF,PRN,,,,,,,,,014949416068,,,,,,,,,,,,,
160000,409271,VERONICA MDY BLUES MAUVE PPAF,PRN,,,,,,,,,014949416075,,,,,,,,,,,,,
160000,409251,VERONICA MDY BLUES PINK PPAF,PRN,,,,,,,,,014949416051,,,,,,,,,,,,,
160000,074264PTC,VERONICA PROSTRATA TREHANE,PRN,,,,,,,,,014949239568,,,,,,,,,,,,,
160000,07426UT,VERONICA PROSTRATA TREHANE,PRN,,,,,,,,,014949063538,,,,,,,,,,,,,
160000,017391,VERONICA ROYAL CANDLES PP18932,PRN,,,,,,,,,014949005118,,,,,,,,,,,,,
160000,073621,VERONICA SPICATA RED FOX,PRN,,,,,,,,,014949736210,,,,,,,,,,,,,
160000,073624PTC,VERONICA SPICATA RED FOX,PRN,,,,,,,,,014949049051,,,,,,,,,,,,,
160000,07362UT,VERONICA SPICATA RED FOX,PRN,,,,,,,,,014949049051,,,,,,,,,,,,,
160000,412861,VERONICA VERNIQUE TM BLUE,PRN,,,,,,,,,014949425237,,,,,,,,,,,,,
160000,412871,VERONICA VERNIQUE TM ROSE,PRN,,,,,,,,,014949425268,,,,,,,,,,,,,
160000,074251S,VIB DEN BLUE MUFFIN R,DCS,,,,,,,,,014949336892,,,,,,,,,,,,,
160000,074651,VIB OPULUS NANUM,DCS,,,,,,,,,014949746516,,,,,,,,,,,,,
160000,074652,VIB OPULUS NANUM,DCS,,,,,,,,,,,,,,,,,,,,,,
160000,075101,VIB OPULUS STERILE,DCS,,,,,,,,,014949751015,,,,,,,,,,,,,
160000,075102,VIB OPULUS STERILE,DCS,,,,,,,,,,,,,,,,,,,,,,
170000,075105,VIB OPULUS STERILE,DCS,,,,,,,,,,,,,,,,,,,,,,
160000,075105,VIB OPULUS STERILE,DCS,,,,,,,,,014949751053,,,,,,,,,,,,,
160000,076081,VINCA MINOR ATROPURPUREA,PRN,,,,,,,,,014949760819,,,,,,,,,,,,,
160000,07608UT,VINCA MINOR ATROPURPUREA,PRN,,,,,,,,,014949071588,,,,,,,,,,,,,
160000,076131,VINCA MINOR BOWLES',PRN,,,,,,,,,014949761311,,,,,,,,,,,,,
160000,07613UT,VINCA MINOR BOWLES',PRN,,,,,,,,,014949010730,,,,,,,,,,,,,
160000,058211,VIOLA CORNUTA ETAIN,PRN,,,,,,,,,014949323878,,,,,,,,,,,,,
160000,076041,VIOLA X PURPLE SHOWERS,PRN,,,,,,,,,014949760413,,,,,,,,,,,,,
170000,076311,VITIS LAB CATAWBA,VIN,,,,,,,,,014949763117,,,,,,,,,,,,,
170000,076221,VITIS LAB EASTERN CONCORD,VIN,,,,,,,,,014949762219,,,,,,,,,,,,,
170000,076225,VITIS LAB EASTERN CONCORD,VIN,,,,,,,,,014949761557,,,,,,,,,,,,,
170000,076251,VITIS LAB NIAGARA,VIN,,,,,,,,,014949762516,,,,,,,,,,,,,
170000,076255,VITIS LAB NIAGARA,VIN,,,,,,,,,014949192511,,,,,,,,,,,,,
160000,409971,WEIGELA F COCO KRUNCH TM PPAF,DCS,,,,,,,,,014949423103,,,,,,,,,,,,,
160000,409972,WEIGELA F COCO KRUNCH TM PPAF,DCS,,,,,,,,,014949423110,,,,,,,,,,,,,
160000,076391,WEIGELA FL DARK HORSE PP14381,DCS,,,,,,,,,014949763919,,,,,,,,,,,,,
160000,076392,WEIGELA FL DARK HORSE PP14381,DCS,,,,,,,,,014949763926,,,,,,,,,,,,,
160000,076395,WEIGELA FL DARK HORSE PP14381,DCS,,,,,,,,,,,,,,,,,,,,,,
160000,074691S,WEIGELA FL FINE WINE TM P18513,DCS,,,,,,,,,014949336687,,,,,,,,,,,,,
160000,076431,WEIGELA FL MINUET,DCS,,,,,,,,,014949764312,,,,,,,,,,,,,
160000,074711S,WEIGELA FL MY MONET R PP16824,DCS,,,,,,,,,014949336748,,,,,,,,,,,,,
160000,074712S,WEIGELA FL MY MONET R PP16824,DCS,,,,,,,,,,,,,,,,,,,,,,
160000,076541,WEIGELA FL PINK POPPET,DCS,,,,,,,,,014949765432,,,,,,,,,,,,,
160000,076542,WEIGELA FL PINK POPPET,DCS,,,,,,,,,014949765425,,,,,,,,,,,,,
160000,076545,WEIGELA FL PINK POPPET,DCS,,,,,,,,,014949765463,,,,,,,,,,,,,
160000,077511S,WEIGELA FL SPILLED WINE TM PAF,DCS,,,,,,,,,014949356050,,,,,,,,,,,,,
160000,077512S,WEIGELA FL SPILLED WINE TM PAF,DCS,,,,,,,,,,,,,,,,,,,,,,
160000,076561S,WEIGELA FL WINE&ROSES R P10772,DCS,,,,,,,,,014949064658,,,,,,,,,,,,,
160000,076562S,WEIGELA FL WINE&ROSES R P10772,DCS,,,,,,,,,014949337493,,,,,,,,,,,,,
160000,076565,WEIGELA FL WINE&ROSES R P10772,DCS,,,,,,,,,,,,,,,,,,,,,,
160000,017571,WEIGELA MAGICAL R FNTSY P13567,DCS,,,,,,,,,014949004463,,,,,,,,,,,,,
160000,017572,WEIGELA MAGICAL R FNTSY P13567,DCS,,,,,,,,,014949214190,,,,,,,,,,,,,
160000,017575,WEIGELA MAGICAL R FNTSY P13567,DCS,,,,,,,,,014949193143,,,,,,,,,,,,,
160000,080941S,WEIGELA SONIC BLOOM TM PNK PAF,DCS,,,,,,,,,,,,,,,,,,,,,,
160000,080942S,WEIGELA SONIC BLOOM TM PNK PAF,DCS,,,,,,,,,,,,,,,,,,,,,,
160000,407362S,WEIGELA SONIC BLOOM TM PRL PAF,DCS,,,,,,,,,014949412411,,,,,,,,,,,,,
170000,017341,WISTERIA MAC BLUE MOON,VIN,,,,,,,,,014949005071,,,,,,,,,,,,,
160000,017341,WISTERIA MAC BLUE MOON,VIN,,,,,,,,,014949005071,,,,,,,,,,,,,
170000,017345,WISTERIA MAC BLUE MOON,VIN,,,,,,,,,,,,,,,,,,,,,,
160000,017345,WISTERIA MAC BLUE MOON,VIN,,,,,,,,,014949013908,,,,,,,,,,,,,
160000,090151,YUCCA FIL COLOR GUARD,EVS,,,,,,,,,014949285305,,,,,,,,,,,,,
170000,090152,YUCCA FIL COLOR GUARD,EVS,,,,,,,,,014949039311,,,,,,,,,,,,,
160000,090152,YUCCA FIL COLOR GUARD,EVS,,,,,,,,,,,,,,,,,,,,,,
170000,090155,YUCCA FIL COLOR GUARD,EVS,,,,,,,,,,,,,,,,,,,,,,
170000,077231,YUCCA FIL GOLDEN SWORD,EVS,,,,,,,,,014949772317,,,,,,,,,,,,,
170000,077232,YUCCA FIL GOLDEN SWORD,EVS,,,,,,,,,014949772324,,,,,,,,,,,,,
170000,077235,YUCCA FIL GOLDEN SWORD,EVS,,,,,,,,,,,,,,,,,,,,,,
170000,077221,YUCCA FIL IVORY TOWER,EVS,,,,,,,,,014949772218,,,,,,,,,,,,,
170000,077222,YUCCA FIL IVORY TOWER,EVS,,,,,,,,,,,,,,,,,,,,,,
170000,077225,YUCCA FIL IVORY TOWER,EVS,,,,,,,,,,,,,,,,,,,,,,
